experiment,time_s,follower,cell,artifact_id,q_seg_max,qdot_seg_max,u_dot_bound,amplitude_guard_pass,slew_guard_pass,domain_pass,artifact_valid,lmi_margin_pass,effective_delay_mode_pass,authority
migration,63.14,2,C2,C2_SHARED_CERT_001,0.616570284732,0.00394991765762,251.415571129,1,1,1,1,1,1,N
migration,63.14,3,C2,C2_SHARED_CERT_001,0.575361272476,0.0177189810985,851.54585817,1,1,1,1,1,1,N
migration,63.14,4,C2,C2_SHARED_CERT_001,0.486603691878,0.0310150048803,1084.45708755,1,1,1,1,1,1,N
migration,63.16,1,C2,C2_SHARED_CERT_001,0.596121068849,0.0202926624264,687.086253932,1,1,1,1,1,1,N
migration,63.16,2,C2,C2_SHARED_CERT_001,0.616491286401,0.0040776254389,255.908553678,1,1,1,1,1,1,N
migration,63.16,3,C2,C2_SHARED_CERT_001,0.575712690027,0.0175709485735,845.524879891,1,1,1,1,1,1,N
migration,63.16,4,C2,C2_SHARED_CERT_001,0.487222452711,0.0309382292415,1082.07620742,1,1,1,1,1,1,N
migration,63.18,1,C2,C2_SHARED_CERT_001,0.595715217219,0.02031466922,687.67207309,1,1,1,1,1,1,N
migration,63.18,2,C2,C2_SHARED_CERT_001,0.616409733918,0.0042046476654,260.376876186,1,1,1,1,1,1,N
migration,63.18,3,C2,C2_SHARED_CERT_001,0.576061148155,0.0174229763244,839.505756348,1,1,1,1,1,1,N
migration,63.18,4,C2,C2_SHARED_CERT_001,0.487839666392,0.0308608709011,1079.67621754,1,1,1,1,1,1,N
migration,63.20,1,C2,C2_SHARED_CERT_001,0.595308925457,0.0203360656739,688.239874454,1,1,1,1,1,1,N
migration,63.20,2,C2,C2_SHARED_CERT_001,0.616325640993,0.00433098010102,264.820391635,1,1,1,1,1,1,N
migration,63.20,3,C2,C2_SHARED_CERT_001,0.576406648144,0.0172750682733,833.488649312,1,1,1,1,1,1,N
migration,63.20,4,C2,C2_SHARED_CERT_001,0.488455321353,0.0307829340792,1077.25725253,1,1,1,1,1,1,N
migration,63.22,1,C2,C2_SHARED_CERT_001,0.59490220577,0.0203568600275,688.789902201,1,1,1,1,1,1,N
migration,63.22,2,C2,C2_SHARED_CERT_001,0.616239021422,0.00445566162286,269.205180546,1,1,1,1,1,1,N
migration,63.22,3,C2,C2_SHARED_CERT_001,0.576749191016,0.0171272113392,827.473020369,1,1,1,1,1,1,N
migration,63.22,4,C2,C2_SHARED_CERT_001,0.489069406108,0.0307044230201,1074.81944777,1,1,1,1,1,1,N
migration,63.24,1,C2,C2_SHARED_CERT_001,0.594495070199,0.0203770603262,689.322394787,1,1,1,1,1,1,N
migration,63.24,2,C2,C2_SHARED_CERT_001,0.616149908224,0.00457699477084,273.471338562,1,1,1,1,1,1,N
migration,63.24,3,C2,C2_SHARED_CERT_001,0.577088777091,0.0169793704334,821.457424755,1,1,1,1,1,1,N
migration,63.24,4,C2,C2_SHARED_CERT_001,0.489681909259,0.0306253419827,1072.36293917,1,1,1,1,1,1,N
migration,63.26,1,C2,C2_SHARED_CERT_001,0.594087530627,0.0203966745268,689.837588038,1,1,1,1,1,1,N
migration,63.26,2,C2,C2_SHARED_CERT_001,0.616058368367,0.00469497411335,277.618686144,1,1,1,1,1,1,N
migration,63.26,3,C2,C2_SHARED_CERT_001,0.577425406415,0.0168315318451,815.441297923,1,1,1,1,1,1,N
migration,63.26,4,C2,C2_SHARED_CERT_001,0.490292819492,0.030545695263,1069.88786383,1,1,1,1,1,1,N
migration,63.28,1,C2,C2_SHARED_CERT_001,0.593679598774,0.0204157103904,690.335711989,1,1,1,1,1,1,N
migration,63.28,2,C2,C2_SHARED_CERT_001,0.615964468927,0.00480986794274,281.656704618,1,1,1,1,1,1,N
migration,63.28,3,C2,C2_SHARED_CERT_001,0.577759078876,0.0166836876481,809.424313473,1,1,1,1,1,1,N
migration,63.28,4,C2,C2_SHARED_CERT_001,0.490902125579,0.0304654871552,1067.3943588,1,1,1,1,1,1,N
migration,63.30,1,C2,C2_SHARED_CERT_001,0.593271286208,0.0204341755899,690.81699407,1,1,1,1,1,1,N
migration,63.30,2,C2,C2_SHARED_CERT_001,0.615868271614,0.00492194224495,285.594792935,1,1,1,1,1,1,N
migration,63.30,3,C2,C2_SHARED_CERT_001,0.578089794282,0.0165358338396,803.406306544,1,1,1,1,1,1,N
migration,63.30,4,C2,C2_SHARED_CERT_001,0.491509816379,0.0303847219453,1064.88256091,1,1,1,1,1,1,N
migration,63.32,1,C2,C2_SHARED_CERT_001,0.592862604341,0.0204520776334,691.28165683,1,1,1,1,1,1,N
migration,63.32,2,C2,C2_SHARED_CERT_001,0.615769832818,0.00503151002978,289.444008743,1,1,1,1,1,1,N
migration,63.32,3,C2,C2_SHARED_CERT_001,0.578417552447,0.016387970753,797.387290823,1,1,1,1,1,1,N
migration,63.32,4,C2,C2_SHARED_CERT_001,0.492115880833,0.0303034038824,1062.35260576,1,1,1,1,1,1,N
migration,63.34,1,C2,C2_SHARED_CERT_001,0.592453564436,0.020469423889,691.729918686,1,1,1,1,1,1,N
migration,63.34,2,C2,C2_SHARED_CERT_001,0.61566920267,0.00513890846669,293.216261247,1,1,1,1,1,1,N
migration,63.34,3,C2,C2_SHARED_CERT_001,0.578742353166,0.0162400974427,791.367227334,1,1,1,1,1,1,N
migration,63.34,4,C2,C2_SHARED_CERT_001,0.492720307972,0.0302215372868,1059.80463132,1,1,1,1,1,1,N
migration,63.36,1,C2,C2_SHARED_CERT_001,0.59204417761,0.0204862216325,692.161995319,1,1,1,1,1,1,N
migration,63.36,2,C2,C2_SHARED_CERT_001,0.615566424558,0.00524444812157,296.922519479,1,1,1,1,1,1,N
migration,63.36,3,C2,C2_SHARED_CERT_001,0.579064196239,0.0160922141129,785.346124442,1,1,1,1,1,1,N
migration,63.36,4,C2,C2_SHARED_CERT_001,0.493323086913,0.0301391265047,1057.23877639,1,1,1,1,1,1,N
migration,63.38,1,C2,C2_SHARED_CERT_001,0.591634454833,0.0205024779906,692.57809799,1,1,1,1,1,1,N
migration,63.38,2,C2,C2_SHARED_CERT_001,0.615461535656,0.00534840772277,300.572627662,1,1,1,1,1,1,N
migration,63.38,3,C2,C2_SHARED_CERT_001,0.579383081498,0.0159443223488,779.324047377,1,1,1,1,1,1,N
migration,63.38,4,C2,C2_SHARED_CERT_001,0.493924206858,0.0300561759083,1054.65518062,1,1,1,1,1,1,N
migration,63.40,1,C2,C2_SHARED_CERT_001,0.591224406931,0.0205181999757,692.97843459,1,1,1,1,1,1,N
migration,63.40,2,C2,C2_SHARED_CERT_001,0.615354567566,0.00545103469974,304.175324341,1,1,1,1,1,1,N
migration,63.40,3,C2,C2_SHARED_CERT_001,0.579699008822,0.0157964246802,773.301100292,1,1,1,1,1,1,N
migration,63.40,4,C2,C2_SHARED_CERT_001,0.4945236571,0.0299726899048,1052.0539848,1,1,1,1,1,1,N
migration,63.42,1,C2,C2_SHARED_CERT_001,0.590814044592,0.0205333944953,693.3632099,1,1,1,1,1,1,N
migration,63.42,2,C2,C2_SHARED_CERT_001,0.615245546941,0.00555254488196,307.73823187,1,1,1,1,1,1,N
migration,63.42,3,C2,C2_SHARED_CERT_001,0.580011978164,0.0156485245096,767.277423277,1,1,1,1,1,1,N
migration,63.42,4,C2,C2_SHARED_CERT_001,0.495121427019,0.0298886728912,1049.43532944,1,1,1,1,1,1,N
migration,63.44,1,C2,C2_SHARED_CERT_001,0.590403378366,0.0205480683452,693.732625389,1,1,1,1,1,1,N
migration,63.44,2,C2,C2_SHARED_CERT_001,0.615134496117,0.00565312402836,311.267910503,1,1,1,1,1,1,N
migration,63.44,3,C2,C2_SHARED_CERT_001,0.580321989557,0.0155006261328,761.253193219,1,1,1,1,1,1,N
migration,63.44,4,C2,C2_SHARED_CERT_001,0.495717506084,0.0298041293145,1046.79935665,1,1,1,1,1,1,N
migration,63.46,1,C2,C2_SHARED_CERT_001,0.589992418666,0.0205622282166,694.086879437,1,1,1,1,1,1,N
migration,63.46,2,C2,C2_SHARED_CERT_001,0.615021433714,0.00575293064551,314.769957973,1,1,1,1,1,1,N
migration,63.46,3,C2,C2_SHARED_CERT_001,0.580629043141,0.0153527346522,755.228620253,1,1,1,1,1,1,N
migration,63.46,4,C2,C2_SHARED_CERT_001,0.496311883852,0.0297190636065,1044.14620807,1,1,1,1,1,1,N
migration,63.48,1,C2,C2_SHARED_CERT_001,0.589581175772,0.0205758806889,694.426167114,1,1,1,1,1,1,N
migration,63.48,2,C2,C2_SHARED_CERT_001,0.614906375183,0.00585207211653,318.248167079,1,1,1,1,1,1,N
migration,63.48,3,C2,C2_SHARED_CERT_001,0.580933139158,0.0152048553432,749.203921653,1,1,1,1,1,1,N
migration,63.48,4,C2,C2_SHARED_CERT_001,0.49690454997,0.0296334802334,1041.47602647,1,1,1,1,1,1,N
migration,63.50,1,C2,C2_SHARED_CERT_001,0.58916965983,0.0205890322588,694.750681028,1,1,1,1,1,1,N
migration,63.50,2,C2,C2_SHARED_CERT_001,0.614789333826,0.00595056392351,321.703086663,1,1,1,1,1,1,N
migration,63.50,3,C2,C2_SHARED_CERT_001,0.581234277941,0.015056992688,743.179282046,1,1,1,1,1,1,N
migration,63.50,4,C2,C2_SHARED_CERT_001,0.497495494173,0.029547383667,1038.78895482,1,1,1,1,1,1,N
migration,63.52,1,C2,C2_SHARED_CERT_001,0.58875788086,0.0206016893046,695.060610301,1,1,1,1,1,1,N
migration,63.52,2,C2,C2_SHARED_CERT_001,0.614670322639,0.00604836639969,325.133319084,1,1,1,1,1,1,N
migration,63.52,3,C2,C2_SHARED_CERT_001,0.581532459898,0.0149091504675,737.154857205,1,1,1,1,1,1,N
migration,63.52,4,C2,C2_SHARED_CERT_001,0.498084706289,0.0294607783869,1036.08513636,1,1,1,1,1,1,N
migration,63.54,1,C2,C2_SHARED_CERT_001,0.588345848751,0.0206138581743,695.356143129,1,1,1,1,1,1,N
migration,63.54,2,C2,C2_SHARED_CERT_001,0.614549355406,0.00614544376779,328.537604119,1,1,1,1,1,1,N
migration,63.54,3,C2,C2_SHARED_CERT_001,0.581827685521,0.0147613327539,731.13081491,1,1,1,1,1,1,N
migration,63.54,4,C2,C2_SHARED_CERT_001,0.498672176232,0.0293736688549,1033.36471375,1,1,1,1,1,1,N
migration,63.56,1,C2,C2_SHARED_CERT_001,0.587933573267,0.0206255450766,695.637463604,1,1,1,1,1,1,N
migration,63.56,2,C2,C2_SHARED_CERT_001,0.61442644663,0.00624177214172,331.915101362,1,1,1,1,1,1,N
migration,63.56,3,C2,C2_SHARED_CERT_001,0.582119955389,0.0146135441224,725.107343681,1,1,1,1,1,1,N
migration,63.56,4,C2,C2_SHARED_CERT_001,0.499257894006,0.029286059555,1030.62783041,1,1,1,1,1,1,N
migration,63.58,1,C2,C2_SHARED_CERT_001,0.587521064048,0.0206367561504,695.90475374,1,1,1,1,1,1,N
migration,63.58,2,C2,C2_SHARED_CERT_001,0.614301611292,0.0063373426941,335.265501981,1,1,1,1,1,1,N
migration,63.58,3,C2,C2_SHARED_CERT_001,0.582409270194,0.0144657900111,719.084667583,1,1,1,1,1,1,N
migration,63.58,4,C2,C2_SHARED_CERT_001,0.499841849707,0.0291979549485,1027.87462902,1,1,1,1,1,1,N
migration,63.60,1,C2,C2_SHARED_CERT_001,0.587108330609,0.0206474975018,696.158194565,1,1,1,1,1,1,N
migration,63.60,2,C2,C2_SHARED_CERT_001,0.614174864548,0.00643216576619,338.589173716,1,1,1,1,1,1,N
migration,63.60,3,C2,C2_SHARED_CERT_001,0.582695630754,0.0143180768234,713.063050457,1,1,1,1,1,1,N
migration,63.60,4,C2,C2_SHARED_CERT_001,0.500424033515,0.0291093594688,1025.10525137,1,1,1,1,1,1,N
migration,63.62,1,C2,C2_SHARED_CERT_001,0.586695382345,0.0206577751134,696.397963465,1,1,1,1,1,1,N
migration,63.62,2,C2,C2_SHARED_CERT_001,0.614046221347,0.0065262703798,341.88714358,1,1,1,1,1,1,N
migration,63.62,3,C2,C2_SHARED_CERT_001,0.582979038028,0.0141704116588,707.042784841,1,1,1,1,1,1,N
migration,63.62,4,C2,C2_SHARED_CERT_001,0.501004435704,0.0290202775686,1022.31983991,1,1,1,1,1,1,N
migration,63.64,1,C2,C2_SHARED_CERT_001,0.586282228531,0.0206675949367,696.624236887,1,1,1,1,1,1,N
migration,63.64,2,C2,C2_SHARED_CERT_001,0.613915696058,0.00661970050144,345.160965944,1,1,1,1,1,1,N
migration,63.64,3,C2,C2_SHARED_CERT_001,0.583259493134,0.0140228023329,701.02419279,1,1,1,1,1,1,N
migration,63.64,4,C2,C2_SHARED_CERT_001,0.501583046631,0.0289307136388,1019.51853509,1,1,1,1,1,1,N
migration,63.66,1,C2,C2_SHARED_CERT_001,0.585868878323,0.0206769628643,696.837189526,1,1,1,1,1,1,N
migration,63.66,2,C2,C2_SHARED_CERT_001,0.613783302172,0.00671251139351,348.412593695,1,1,1,1,1,1,N
migration,63.66,3,C2,C2_SHARED_CERT_001,0.583536997359,0.0138752573365,695.007624197,1,1,1,1,1,1,N
migration,63.66,4,C2,C2_SHARED_CERT_001,0.502159856747,0.0288406721044,1016.70147849,1,1,1,1,1,1,N
migration,63.68,1,C2,C2_SHARED_CERT_001,0.585455340758,0.0206858847023,697.03699352,1,1,1,1,1,1,N
migration,63.68,2,C2,C2_SHARED_CERT_001,0.613649052073,0.00680476595307,351.64424898,1,1,1,1,1,1,N
migration,63.68,3,C2,C2_SHARED_CERT_001,0.583811552169,0.0137277857639,688.993453843,1,1,1,1,1,1,N
migration,63.68,4,C2,C2_SHARED_CERT_001,0.502734856585,0.0287501573394,1013.86881002,1,1,1,1,1,1,N
migration,63.70,1,C2,C2_SHARED_CERT_001,0.585041624758,0.0206943662206,697.223819925,1,1,1,1,1,1,N
migration,63.70,2,C2,C2_SHARED_CERT_001,0.613512956888,0.00689653126223,354.858301424,1,1,1,1,1,1,N
migration,63.70,3,C2,C2_SHARED_CERT_001,0.584083159226,0.013580397235,682.982078199,1,1,1,1,1,1,N
migration,63.70,4,C2,C2_SHARED_CERT_001,0.503308036769,0.0286591737309,1011.02067008,1,1,1,1,1,1,N
migration,63.72,1,C2,C2_SHARED_CERT_001,0.584627739129,0.0207024131474,697.397838545,1,1,1,1,1,1,N
migration,63.72,2,C2,C2_SHARED_CERT_001,0.613375026402,0.00698787559587,358.057162505,1,1,1,1,1,1,N
migration,63.72,3,C2,C2_SHARED_CERT_001,0.584351820393,0.0134331018477,676.973913449,1,1,1,1,1,1,N
migration,63.72,4,C2,C2_SHARED_CERT_001,0.503879388009,0.028567725599,1008.15719688,1,1,1,1,1,1,N
migration,63.74,1,C2,C2_SHARED_CERT_001,0.584213692564,0.0207100311704,697.559217986,1,1,1,1,1,1,N
migration,63.74,2,C2,C2_SHARED_CERT_001,0.613235269035,0.00707886536715,361.243177748,1,1,1,1,1,1,N
migration,63.74,3,C2,C2_SHARED_CERT_001,0.584617537743,0.0132859101247,670.969393326,1,1,1,1,1,1,N
migration,63.74,4,C2,C2_SHARED_CERT_001,0.504448901102,0.0284758173108,1005.27853018,1,1,1,1,1,1,N
migration,63.76,1,C2,C2_SHARED_CERT_001,0.583799493639,0.0207172259029,697.708124642,1,1,1,1,1,1,N
migration,63.76,2,C2,C2_SHARED_CERT_001,0.613093691877,0.00716956053651,364.418464692,1,1,1,1,1,1,N
migration,63.76,3,C2,C2_SHARED_CERT_001,0.584880313564,0.0131388328332,664.968961666,1,1,1,1,1,1,N
migration,63.76,4,C2,C2_SHARED_CERT_001,0.50501656693,0.0283834531641,1002.3848075,1,1,1,1,1,1,N
migration,63.78,1,C2,C2_SHARED_CERT_001,0.583385150822,0.0207240029401,697.844724358,1,1,1,1,1,1,N
migration,63.78,2,C2,C2_SHARED_CERT_001,0.612950300822,0.00726001065849,367.58477339,1,1,1,1,1,1,N
migration,63.78,3,C2,C2_SHARED_CERT_001,0.585140150365,0.0129918809541,658.973071154,1,1,1,1,1,1,N
migration,63.78,4,C2,C2_SHARED_CERT_001,0.505582376462,0.0282906374405,999.47616587,1,1,1,1,1,1,N
migration,63.80,1,C2,C2_SHARED_CERT_001,0.582970672465,0.0207303678642,697.969182581,1,1,1,1,1,1,N
migration,63.80,2,C2,C2_SHARED_CERT_001,0.612805100769,0.0073502540958,370.743458711,1,1,1,1,1,1,N
migration,63.80,3,C2,C2_SHARED_CERT_001,0.585397050873,0.0128450655491,652.982177854,1,1,1,1,1,1,N
migration,63.80,4,C2,C2_SHARED_CERT_001,0.506146320753,0.0281973744333,996.552742691,1,1,1,1,1,1,N
migration,63.82,1,C2,C2_SHARED_CERT_001,0.582556066811,0.0207363261738,698.081662286,1,1,1,1,1,1,N
migration,63.82,2,C2,C2_SHARED_CERT_001,0.612658095853,0.00744031915588,373.895520492,1,1,1,1,1,1,N
migration,63.82,3,C2,C2_SHARED_CERT_001,0.585651018043,0.0126983977478,646.996740672,1,1,1,1,1,1,N
migration,63.82,4,C2,C2_SHARED_CERT_001,0.506708390941,0.0281036683599,993.614672939,1,1,1,1,1,1,N
migration,63.84,1,C2,C2_SHARED_CERT_001,0.582141341992,0.0207418833941,698.182327203,1,1,1,1,1,1,N
migration,63.84,2,C2,C2_SHARED_CERT_001,0.612509289641,0.0075302257455,377.041661973,1,1,1,1,1,1,N
migration,63.84,3,C2,C2_SHARED_CERT_001,0.585902055048,0.0125518887352,641.017220832,1,1,1,1,1,1,N
migration,63.84,4,C2,C2_SHARED_CERT_001,0.50726857825,0.0280095234598,990.66209231,1,1,1,1,1,1,N
migration,63.86,1,C2,C2_SHARED_CERT_001,0.581726506029,0.0207470449876,698.271339216,1,1,1,1,1,1,N
migration,63.86,2,C2,C2_SHARED_CERT_001,0.612358685303,0.00761998723956,380.182355785,1,1,1,1,1,1,N
migration,63.86,3,C2,C2_SHARED_CERT_001,0.58615016529,0.0124055497591,635.044082203,1,1,1,1,1,1,N
migration,63.86,4,C2,C2_SHARED_CERT_001,0.507826873986,0.0279149439294,987.695135122,1,1,1,1,1,1,N
migration,63.88,1,C2,C2_SHARED_CERT_001,0.581311566836,0.020751816409,698.348859951,1,1,1,1,1,1,N
migration,63.88,2,C2,C2_SHARED_CERT_001,0.61220628574,0.00770961246278,383.317913916,1,1,1,1,1,1,N
migration,63.88,3,C2,C2_SHARED_CERT_001,0.586395352396,0.0122593921617,629.077792591,1,1,1,1,1,1,N
migration,63.88,4,C2,C2_SHARED_CERT_001,0.508383269542,0.0278199339419,984.71393496,1,1,1,1,1,1,N
migration,63.90,1,C2,C2_SHARED_CERT_001,0.580896532216,0.0207562030864,698.415050238,1,1,1,1,1,1,N
migration,63.90,2,C2,C2_SHARED_CERT_001,0.612052093679,0.00779910738507,386.448547564,1,1,1,1,1,1,N
migration,63.90,3,C2,C2_SHARED_CERT_001,0.586637620221,0.012113427341,623.118822135,1,1,1,1,1,1,N
migration,63.90,4,C2,C2_SHARED_CERT_001,0.508937756391,0.0277244976172,981.718623694,1,1,1,1,1,1,N
migration,63.92,1,C2,C2_SHARED_CERT_001,0.580481409863,0.0207602104307,698.470070389,1,1,1,1,1,1,N
migration,63.92,2,C2,C2_SHARED_CERT_001,0.611896111725,0.00788847642574,389.574413177,1,1,1,1,1,1,N
migration,63.92,3,C2,C2_SHARED_CERT_001,0.58687697285,0.0119676667279,617.167642385,1,1,1,1,1,1,N
migration,63.92,4,C2,C2_SHARED_CERT_001,0.509490326088,0.0276286390975,978.709333926,1,1,1,1,1,1,N
migration,63.94,1,C2,C2_SHARED_CERT_001,0.580066207364,0.0207638438428,698.5140804,1,1,1,1,1,1,N
migration,63.94,2,C2,C2_SHARED_CERT_001,0.611738342396,0.00797772345889,392.695647946,1,1,1,1,1,1,N
migration,63.94,3,C2,C2_SHARED_CERT_001,0.587113414596,0.0118221218265,611.224727956,1,1,1,1,1,1,N
migration,63.94,4,C2,C2_SHARED_CERT_001,0.510040970271,0.0275323624591,975.68619615,1,1,1,1,1,1,N
migration,63.96,1,C2,C2_SHARED_CERT_001,0.579650932197,0.0207671087305,698.54724046,1,1,1,1,1,1,N
migration,63.96,2,C2,C2_SHARED_CERT_001,0.611578788132,0.00806685229782,395.812386902,1,1,1,1,1,1,N
migration,63.96,3,C2,C2_SHARED_CERT_001,0.587346950003,0.0116768041206,605.290552672,1,1,1,1,1,1,N
migration,63.96,4,C2,C2_SHARED_CERT_001,0.510589680659,0.0274356717713,972.649340635,1,1,1,1,1,1,N
migration,63.98,1,C2,C2_SHARED_CERT_001,0.579235591733,0.020770010429,698.569708598,1,1,1,1,1,1,N
migration,63.98,2,C2,C2_SHARED_CERT_001,0.611417451297,0.00815586713432,398.924778419,1,1,1,1,1,1,N
migration,63.98,3,C2,C2_SHARED_CERT_001,0.587577583844,0.0115317250935,599.365590393,1,1,1,1,1,1,N
migration,63.98,4,C2,C2_SHARED_CERT_001,0.511136449052,0.0273385710501,969.59889595,1,1,1,1,1,1,N
migration,64.00,1,C2,C2_SHARED_CERT_001,0.578820193237,0.0207725543275,698.581644421,1,1,1,1,1,1,N
migration,64.00,2,C2,C2_SHARED_CERT_001,0.611254334172,0.00824477244069,402.032980758,1,1,1,1,1,1,N
migration,64.00,3,C2,C2_SHARED_CERT_001,0.587805321122,0.0113868961659,593.450312433,1,1,1,1,1,1,N
migration,64.00,4,C2,C2_SHARED_CERT_001,0.51168126733,0.0272410643245,966.534991088,1,1,1,1,1,1,N
migration,64.02,1,C2,C2_SHARED_CERT_001,0.578404743862,0.0207747457788,698.58320645,1,1,1,1,1,1,N
migration,64.02,2,C2,C2_SHARED_CERT_001,0.611089438946,0.0083335728098,405.137156417,1,1,1,1,1,1,N
migration,64.02,3,C2,C2_SHARED_CERT_001,0.588030167065,0.0112423287058,587.545188001,1,1,1,1,1,1,N
migration,64.02,4,C2,C2_SHARED_CERT_001,0.512224127452,0.0271431555757,963.457753517,1,1,1,1,1,1,N
migration,64.04,1,C2,C2_SHARED_CERT_001,0.57798925066,0.020776590123,698.574552809,1,1,1,1,1,1,N
migration,64.04,2,C2,C2_SHARED_CERT_001,0.610922767719,0.00842227248792,408.237455647,1,1,1,1,1,1,N
migration,64.04,3,C2,C2_SHARED_CERT_001,0.588252127127,0.0110980339183,581.650679633,1,1,1,1,1,1,N
migration,64.04,4,C2,C2_SHARED_CERT_001,0.512765021457,0.0270448487658,960.367310096,1,1,1,1,1,1,N
migration,64.06,1,C2,C2_SHARED_CERT_001,0.577573720571,0.0207780927301,698.555842493,1,1,1,1,1,1,N
migration,64.06,2,C2,C2_SHARED_CERT_001,0.610754322504,0.00851087474466,411.333994211,1,1,1,1,1,1,N
migration,64.06,3,C2,C2_SHARED_CERT_001,0.588471206982,0.0109540228733,575.767244358,1,1,1,1,1,1,N
migration,64.06,4,C2,C2_SHARED_CERT_001,0.513303941462,0.0269461478416,957.263787202,1,1,1,1,1,1,N
migration,64.08,1,C2,C2_SHARED_CERT_001,0.57715816043,0.0207792589443,698.52723372,1,1,1,1,1,1,N
migration,64.08,2,C2,C2_SHARED_CERT_001,0.61058410525,0.00859938142544,414.426837595,1,1,1,1,1,1,N
migration,64.08,3,C2,C2_SHARED_CERT_001,0.588687412523,0.0108103064674,569.895332106,1,1,1,1,1,1,N
migration,64.08,4,C2,C2_SHARED_CERT_001,0.513840879665,0.0268470567227,954.147310349,1,1,1,1,1,1,N
migration,64.10,1,C2,C2_SHARED_CERT_001,0.576742576965,0.0207800940904,698.488884119,1,1,1,1,1,1,N
migration,64.10,2,C2,C2_SHARED_CERT_001,0.610412117869,0.0086877924946,417.515984889,1,1,1,1,1,1,N
migration,64.10,3,C2,C2_SHARED_CERT_001,0.588900749854,0.010666895282,564.035379876,1,1,1,1,1,1,N
migration,64.10,4,C2,C2_SHARED_CERT_001,0.514375828339,0.026747579315,951.018004617,1,1,1,1,1,1,N
migration,64.12,1,C2,C2_SHARED_CERT_001,0.576326976798,0.0207806035135,698.440951903,1,1,1,1,1,1,N
migration,64.12,2,C2,C2_SHARED_CERT_001,0.610238362272,0.00877610587408,420.601363097,1,1,1,1,1,1,N
migration,64.12,3,C2,C2_SHARED_CERT_001,0.589111225289,0.0105237997452,558.187818396,1,1,1,1,1,1,N
migration,64.12,4,C2,C2_SHARED_CERT_001,0.514908779836,0.0266477195089,947.875994595,1,1,1,1,1,1,N
migration,64.14,1,C2,C2_SHARED_CERT_001,0.575911366442,0.0207807925873,698.383596105,1,1,1,1,1,1,N
migration,64.14,2,C2,C2_SHARED_CERT_001,0.610062840414,0.00886431724415,423.682820111,1,1,1,1,1,1,N
migration,64.14,3,C2,C2_SHARED_CERT_001,0.58931884534,0.0103810299107,552.353063025,1,1,1,1,1,1,N
migration,64.14,4,C2,C2_SHARED_CERT_001,0.515439726586,0.0265474811713,944.721404129,1,1,1,1,1,1,N
migration,64.16,1,C2,C2_SHARED_CERT_001,0.575495752305,0.020780666622,698.316973876,1,1,1,1,1,1,N
migration,64.16,2,C2,C2_SHARED_CERT_001,0.609885554335,0.00895242027452,426.760132882,1,1,1,1,1,1,N
migration,64.16,3,C2,C2_SHARED_CERT_001,0.589523616718,0.0102385955948,546.531519385,1,1,1,1,1,1,N
migration,64.16,4,C2,C2_SHARED_CERT_001,0.515968661094,0.0264468681445,941.554356283,1,1,1,1,1,1,N
migration,64.18,1,C2,C2_SHARED_CERT_001,0.575080140688,0.0207802309633,698.241243401,1,1,1,1,1,1,N
migration,64.18,2,C2,C2_SHARED_CERT_001,0.609706506202,0.00904040664272,429.833008067,1,1,1,1,1,1,N
migration,64.18,3,C2,C2_SHARED_CERT_001,0.589725546322,0.0100965062753,540.7235792,1,1,1,1,1,1,N
migration,64.18,4,C2,C2_SHARED_CERT_001,0.516495575946,0.0263458842993,938.374975054,1,1,1,1,1,1,N
migration,64.20,1,C2,C2_SHARED_CERT_001,0.574664537784,0.0207794909805,698.156563537,1,1,1,1,1,1,N
migration,64.20,2,C2,C2_SHARED_CERT_001,0.609525698348,0.00912826634698,432.901093088,1,1,1,1,1,1,N
migration,64.20,3,C2,C2_SHARED_CERT_001,0.589924641236,0.00995477109306,534.929620357,1,1,1,1,1,1,N
migration,64.20,4,C2,C2_SHARED_CERT_001,0.5170204638,0.0262445334761,935.183383466,1,1,1,1,1,1,N
migration,64.22,1,C2,C2_SHARED_CERT_001,0.574248949679,0.0207784520186,698.063092411,1,1,1,1,1,1,N
migration,64.22,2,C2,C2_SHARED_CERT_001,0.609343133306,0.00921598793016,435.963984035,1,1,1,1,1,1,N
migration,64.22,3,C2,C2_SHARED_CERT_001,0.590120908718,0.00981339884997,529.150006829,1,1,1,1,1,1,N
migration,64.22,4,C2,C2_SHARED_CERT_001,0.517543317394,0.0261428194882,931.979703683,1,1,1,1,1,1,N
migration,64.24,1,C2,C2_SHARED_CERT_001,0.573833382353,0.0207771194174,697.960987979,1,1,1,1,1,1,N
migration,64.24,2,C2,C2_SHARED_CERT_001,0.609158813839,0.00930355884619,439.021238608,1,1,1,1,1,1,N
migration,64.24,3,C2,C2_SHARED_CERT_001,0.590314356196,0.00967239802339,523.385089257,1,1,1,1,1,1,N
migration,64.24,4,C2,C2_SHARED_CERT_001,0.518064129541,0.0260407461626,928.764058321,1,1,1,1,1,1,N
migration,64.26,1,C2,C2_SHARED_CERT_001,0.57341784168,0.0207754985574,697.850409382,1,1,1,1,1,1,N
migration,64.26,2,C2,C2_SHARED_CERT_001,0.60897274296,0.00939096566721,442.072383429,1,1,1,1,1,1,N
migration,64.26,3,C2,C2_SHARED_CERT_001,0.590504991261,0.00953177674079,517.635203911,1,1,1,1,1,1,N
migration,64.26,4,C2,C2_SHARED_CERT_001,0.518582893131,0.0259383173219,925.536569869,1,1,1,1,1,1,N
